,username,accident_id,created_at,text,len,source
417,muftimenk,1380093241098391553,2021-04-08 09:40:44+00:00,"In a world obsessed with physical beauty, remember it’s the purity of the soul that matters. People with such souls are more elegant and beautiful than those adorned with the finest designer wear and jewellery. Cherish such people because they’re the true expression of beauty.",277,Twitter for Android
418,muftimenk,1380008063831261184,2021-04-08 04:02:16+00:00,"Learn to be more grateful. Focus on what you have, your blessings, the people you love, the opportunities you’ve been given etc. The Almighty loves those who are grateful. He rewards them in unimaginable ways. You could be one of them. Make gratitude a way of life. Embody it!",276,Twitter for Android
419,muftimenk,1379868993230622721,2021-04-07 18:49:39+00:00,Go on and inspire others. Give people some hope. Give them a reason to believe in better and that all is not lost. You have no idea how powerful and far-reaching this could be. Spread goodness and positivity and you’ll see the difference it makes to those around you!,267,Twitter for Android
420,muftimenk,1379709503839559681,2021-04-07 08:15:54+00:00,"If you have a strong connection with your Maker, you’ll be warned when something doesn’t feel right. The world calls it intuition or gut feel. The truth is it’s the Almighty giving you an inkling of what lies ahead. Pay close attention because it could save you from a calamity.",278,Twitter for Android
421,muftimenk,1379458918070489092,2021-04-06 15:40:09+00:00,"Cultivate the habit of saying less. Why do we feel the need to explain or justify everything that we do to others? There’s no need for this. Many of us have been brought up that way. Break free from this norm. Not everyone needs to know everything. Remember, less is always more!",279,Twitter for Android
422,muftimenk,1379290306940710913,2021-04-06 04:30:09+00:00,Pray for others. Don’t just pray for yourself. Many are hurting in silence. Sadly our society encourages us to make others feel like everything is always okay. Surely you should be allowed to say otherwise and that you need help. Don’t forget a smile can be a sign of silent pain!,280,Twitter for Android
423,muftimenk,1379169794897936388,2021-04-05 20:31:17+00:00,"The thing about life is, it carries on, with or without you. Be prepared for whatever comes your way. When you least expect it, it will test you &amp; challenge you. How you respond will set the tone for the rest of your life. Don’t take things for granted. Be on guard always!",277,Twitter for Android
424,muftimenk,1378988849897074692,2021-04-05 08:32:16+00:00,"Don’t make people a priority. You’ll be disappointed. Yes, do your best &amp; cultivate good relationships but don’t hinge your hopes on them. They’re human &amp; they have weaknesses. Put the Almighty at the top of the list always. He will give you insight &amp; wisdom in your journey!",287,Twitter for Android
425,muftimenk,1378834812237135877,2021-04-04 22:20:11+00:00,"It gets harder to stay focused when your trials get more challenging. Some may even become disillusioned. But always believe that despite the twists and turns in your life, the Almighty’s totally in control. The truth is that’s what faith is all about!",252,Twitter for Android
426,muftimenk,1378717473738985488,2021-04-04 14:33:55+00:00,"When you have to lie about someone, you have a diseased heart. You may get temporary euphoria but it won’t last. It’s a sign of their success and your failure. Sooner or later, it will all come back to you. Don’t rob others of what is theirs. Fear the Almighty. He is All-Seeing.",279,Twitter for Android
427,muftimenk,1378573949756448768,2021-04-04 05:03:36+00:00,"Start &amp; end your day with the Almighty. You’re better off that way. Everything else in between will fall into place. With Him in your life, all things are possible. Make it a daily commitment to include Him in all that you do! You’ll have less stress, feel better &amp; worry less!",285,Twitter for Android
428,muftimenk,1378478415075016705,2021-04-03 22:43:59+00:00,"Be kind to yourself. The Almighty never asked you to burden yourself. Be realistic. Don’t think good deeds must be huge or not at all. No! He loves small, consistent deeds. No flash in the pan acts. Don’t sabotage yourself by limiting it to big, showy deeds done once in a while!",279,Twitter for Android
429,muftimenk,1378223817374457857,2021-04-03 05:52:18+00:00,"Never feel bad about saying no to the wrong things. Habits, people, activities. They can come in many forms. Seek your strength from the Almighty. He will pave the way for you to say yes to the right things. He will send profound blessings into your life. Watch it unfold!",272,Twitter for Android
430,muftimenk,1378030136050728960,2021-04-02 17:02:41+00:00,Don’t waste time. Quit trying to change your hater’s mind. Quit arguing with those whose sole intent is to tear you down. Quit debating with those who don’t really matter. Let them get on with their life and you carry on with your purpose. Let the Almighty handle the rest.,273,Twitter for Android
431,muftimenk,1377854335732826112,2021-04-02 05:24:07+00:00,"Don’t wait for perfect circumstances. They don’t exist in this world. Do your best today. Don’t wish it away by waiting for better days to come. Trust the Almighty to give you what’s best.  Remember, He will always provide. Keep obeying Him and your blessings will follow!",272,Twitter for Android
432,muftimenk,1377754456771735559,2021-04-01 22:47:14+00:00,"Almighty. Our world is broken and hurting. Too much is going on which we can’t comprehend. It’s easy to feel overwhelmed. Help us to rest in the fact that You are in full control. Help those who are struggling in one way or another, amid the confusion. Guide &amp; protect us always!",283,Twitter for Android
433,muftimenk,1377652123047985155,2021-04-01 16:00:36+00:00,Being positive is a mindset. It means you choose to respond in a manner that’s optimistic &amp; constructive. You remember that the outcome could have been worse. It doesn’t mean you’re in denial that life is a bed of roses. Far from it. It means you’re grateful for what life offers.,284,Twitter for Android
434,muftimenk,1377631668928974852,2021-04-01 14:39:19+00:00,"To Follow My Ramadan 1442/2021 Series
Subscribe to my YouTube Channel
https://t.co/5FE2MWaA8H",93,Twitter for Android
435,muftimenk,1377471986335690753,2021-04-01 04:04:48+00:00,"Be wary of destructive criticism. When people are envious of you, don't let their cheap shots bother you. They will make slanderous statements, spreading insults, half truths and lies. It says more about them than you. Focus on those who are sincere and work on your shortcomings.",280,Twitter for Android
436,muftimenk,1377374211568660482,2021-03-31 21:36:17+00:00,"Focus your mind on the Almighty, under all circumstances. If not, you’ll get distracted by the worldly stuff. Many things can sabotage your attention; your problems, your insecurities etc and they will cloud your mind and judgement. So always rely on Him. Not your own strength.",278,Twitter for Android
437,muftimenk,1377153835462926341,2021-03-31 07:00:35+00:00,"See everyday as a new chapter in your life. The past is over so don’t live there. Stagnation is dangerous. Honestly, you don’t want to be stuck there. Move along with firm belief that the Almighty has planned well for you and your loved ones. Go on. Write that next chapter!",274,Twitter for Android
438,muftimenk,1376995737507102726,2021-03-30 20:32:21+00:00,"In every chaotic moment you’re experiencing, there’s always a choice. Peace or worry? The choice is yours. If you believe that the Almighty is in control, then why worry? Choose peace because you know deep down in your heart that the Lord of the Worlds will grant the best outcome",280,Twitter for Android
